,Tanggal,Keterangan,Harga
2362,28/03/2018,BUYBACK,Rp 582.000
2363,28/03/2018,GOLD,Rp 612.058
2364,27/03/2018,BUYBACK,Rp 589.000
2365,27/03/2018,GOLD,Rp 619.122
2366,26/03/2018,BUYBACK,Rp 587.000
2367,26/03/2018,GOLD,Rp 618.112
2368,23/03/2018,BUYBACK,Rp 579.000
2369,23/03/2018,GOLD,Rp 610.040
2370,22/03/2018,BUYBACK,Rp 580.000
2371,22/03/2018,GOLD,Rp 611.050
2372,21/03/2018,BUYBACK,Rp 571.000
2373,21/03/2018,GOLD,Rp 602.978
2374,20/03/2018,BUYBACK,Rp 571.000
2375,20/03/2018,GOLD,Rp 601.968
2376,19/03/2018,BUYBACK,Rp 571.000
2377,19/03/2018,GOLD,Rp 601.968
2378,16/03/2018,BUYBACK,Rp 571.000
2379,16/03/2018,GOLD,Rp 601.968
2380,15/03/2018,BUYBACK,Rp 575.000
2381,15/03/2018,GOLD,Rp 604.996
2382,14/03/2018,BUYBACK,Rp 576.000
2383,14/03/2018,GOLD,Rp 604.996
2384,13/03/2018,BUYBACK,Rp 576.000
2385,13/03/2018,GOLD,Rp 606.004
2386,12/03/2018,BUYBACK,Rp 577.000
2387,12/03/2018,GOLD,Rp 607.014
2388,09/03/2018,BUYBACK,Rp 574.000
2389,09/03/2018,GOLD,Rp 603.986
2390,08/03/2018,BUYBACK,Rp 576.000
2391,08/03/2018,GOLD,Rp 604.996
2392,07/03/2018,BUYBACK,Rp 582.000
2393,07/03/2018,GOLD,Rp 611.050
2394,06/03/2018,BUYBACK,Rp 573.000
2395,06/03/2018,GOLD,Rp 602.978
2396,05/03/2018,BUYBACK,Rp 574.000
2397,05/03/2018,GOLD,Rp 603.986
2398,02/03/2018,BUYBACK,Rp 574.000
2399,02/03/2018,GOLD,Rp 603.986
2400,01/03/2018,BUYBACK,Rp 570.000
2401,01/03/2018,GOLD,Rp 600.960
2402,28/02/2018,BUYBACK,Rp 569.000
2403,28/02/2018,GOLD,Rp 598.942
2404,27/02/2018,BUYBACK,Rp 576.000
2405,27/02/2018,GOLD,Rp 602.978
2406,26/02/2018,BUYBACK,Rp 574.000
2407,26/02/2018,GOLD,Rp 600.960
2408,23/02/2018,BUYBACK,Rp 574.000
2409,23/02/2018,GOLD,Rp 601.968
2410,22/02/2018,BUYBACK,Rp 568.000
2411,22/02/2018,GOLD,Rp 597.932
2412,21/02/2018,BUYBACK,Rp 567.000
2413,21/02/2018,GOLD,Rp 597.932
2414,20/02/2018,BUYBACK,Rp 571.000
2415,20/02/2018,GOLD,Rp 601.968
2416,19/02/2018,BUYBACK,Rp 572.000
2417,19/02/2018,GOLD,Rp 603.986
2418,15/02/2018,BUYBACK,Rp 579.000
2419,15/02/2018,GOLD,Rp 609.032
2420,14/02/2018,BUYBACK,Rp 573.000
2421,14/02/2018,GOLD,Rp 603.986
2422,13/02/2018,BUYBACK,Rp 568.000
2423,13/02/2018,GOLD,Rp 598.942
2424,12/02/2018,BUYBACK,Rp 567.000
2425,12/02/2018,GOLD,Rp 596.924
2426,09/02/2018,BUYBACK,Rp 568.000
2427,09/02/2018,GOLD,Rp 597.932
2428,08/02/2018,BUYBACK,Rp 565.000
2429,08/02/2018,GOLD,Rp 594.906
2430,07/02/2018,BUYBACK,Rp 569.000
2431,07/02/2018,GOLD,Rp 596.924
2432,06/02/2018,BUYBACK,Rp 569.000
2433,06/02/2018,GOLD,Rp 598.942
2434,05/02/2018,BUYBACK,Rp 565.000
2435,05/02/2018,GOLD,Rp 593.896
2436,02/02/2018,BUYBACK,Rp 570.000
2437,02/02/2018,GOLD,Rp 598.942
2438,01/02/2018,BUYBACK,Rp 570.000
2439,01/02/2018,GOLD,Rp 598.942
2440,30/01/2018,BUYBACK,Rp 564.000
2441,30/01/2018,GOLD,Rp 593.896
2442,29/01/2018,BUYBACK,Rp 568.000
2443,29/01/2018,GOLD,Rp 596.924
2444,26/01/2018,BUYBACK,Rp 565.000
2445,26/01/2018,GOLD,Rp 593.896
2446,25/01/2018,BUYBACK,Rp 570.000
2447,25/01/2018,GOLD,Rp 596.924
2448,24/01/2018,BUYBACK,Rp 565.000
2449,24/01/2018,GOLD,Rp 590.870
2450,23/01/2018,BUYBACK,Rp 562.000
2451,23/01/2018,GOLD,Rp 587.842
2452,22/01/2018,BUYBACK,Rp 563.000
2453,22/01/2018,GOLD,Rp 588.852
2454,19/01/2018,BUYBACK,Rp 561.000
2455,19/01/2018,GOLD,Rp 588.852
2456,18/01/2018,BUYBACK,Rp 561.000
2457,18/01/2018,GOLD,Rp 588.852
2458,17/01/2018,BUYBACK,Rp 566.000
2459,17/01/2018,GOLD,Rp 592.888
2460,16/01/2018,BUYBACK,Rp 566.000
2461,16/01/2018,GOLD,Rp 594.906
2462,15/01/2018,BUYBACK,Rp 567.000
2463,15/01/2018,GOLD,Rp 595.914
2464,12/01/2018,BUYBACK,Rp 565.000
2465,12/01/2018,GOLD,Rp 595.914
2466,11/01/2018,BUYBACK,Rp 564.000
2467,11/01/2018,GOLD,Rp 593.896
2468,10/01/2018,BUYBACK,Rp 562.000
2469,10/01/2018,GOLD,Rp 590.870
2470,09/01/2018,BUYBACK,Rp 563.000
2471,09/01/2018,GOLD,Rp 592.888
2472,08/01/2018,BUYBACK,Rp 563.000
2473,08/01/2018,GOLD,Rp 593.896
2474,05/01/2018,BUYBACK,Rp 565.000
2475,05/01/2018,GOLD,Rp 595.914
2476,04/01/2018,BUYBACK,Rp 561.000
2477,04/01/2018,GOLD,Rp 592.888
2478,03/01/2018,BUYBACK,Rp 567.000
2479,03/01/2018,GOLD,Rp 597.932
2480,02/01/2018,BUYBACK,Rp 565.000
2481,02/01/2018,GOLD,Rp 594.906
2482,30/12/2017,BUYBACK,Rp 563.000
2483,30/12/2017,GOLD,Rp 592.888
2484,29/12/2017,BUYBACK,Rp 561.000
2485,29/12/2017,GOLD,Rp 590.870
2486,28/12/2017,BUYBACK,Rp 559.000
2487,28/12/2017,GOLD,Rp 588.852
2488,27/12/2017,BUYBACK,Rp 558.000
2489,27/12/2017,GOLD,Rp 587.842
2490,22/12/2017,BUYBACK,Rp 553.000
2491,22/12/2017,GOLD,Rp 581.788
2492,21/12/2017,BUYBACK,Rp 554.000
2493,21/12/2017,GOLD,Rp 582.798
2494,20/12/2017,BUYBACK,Rp 552.000
2495,20/12/2017,GOLD,Rp 580.780
2496,19/12/2017,BUYBACK,Rp 552.000
2497,19/12/2017,GOLD,Rp 580.780
2498,18/12/2017,BUYBACK,Rp 549.000
2499,18/12/2017,GOLD,Rp 577.752
2500,15/12/2017,BUYBACK,Rp 549.000
2501,15/12/2017,GOLD,Rp 577.752
2502,14/12/2017,BUYBACK,Rp 550.000
2503,14/12/2017,GOLD,Rp 578.762
2504,13/12/2017,BUYBACK,Rp 545.000
2505,13/12/2017,GOLD,Rp 573.716
2506,12/12/2017,BUYBACK,Rp 544.000
2507,12/12/2017,GOLD,Rp 573.112
2508,11/12/2017,BUYBACK,Rp 544.000
2509,11/12/2017,GOLD,Rp 574.120
2510,08/12/2017,BUYBACK,Rp 544.000
2511,08/12/2017,GOLD,Rp 573.716
2512,07/12/2017,BUYBACK,Rp 549.000
2513,07/12/2017,GOLD,Rp 576.744
2514,06/12/2017,BUYBACK,Rp 549.000
2515,06/12/2017,GOLD,Rp 576.744
2516,05/12/2017,BUYBACK,Rp 553.000
2517,05/12/2017,GOLD,Rp 580.780
2518,04/12/2017,BUYBACK,Rp 552.000
2519,04/12/2017,GOLD,Rp 578.762
2520,30/11/2017,BUYBACK,Rp 555.000
2521,30/11/2017,GOLD,Rp 582.798
2522,29/11/2017,BUYBACK,Rp 558.000
2523,29/11/2017,GOLD,Rp 585.824
2524,28/11/2017,BUYBACK,Rp 560.000
2525,28/11/2017,GOLD,Rp 586.834
2526,27/11/2017,BUYBACK,Rp 558.000
2527,27/11/2017,GOLD,Rp 584.816
2528,24/11/2017,BUYBACK,Rp 558.000
2529,24/11/2017,GOLD,Rp 585.824
2530,23/11/2017,BUYBACK,Rp 559.000
2531,23/11/2017,GOLD,Rp 586.834
2532,22/11/2017,BUYBACK,Rp 557.000
2533,22/11/2017,GOLD,Rp 584.816
2534,21/11/2017,BUYBACK,Rp 556.000
2535,21/11/2017,GOLD,Rp 582.798
2536,20/11/2017,BUYBACK,Rp 561.000
2537,20/11/2017,GOLD,Rp 588.852
2538,17/11/2017,BUYBACK,Rp 556.000
2539,17/11/2017,GOLD,Rp 583.807
2540,16/11/2017,BUYBACK,Rp 556.000
2541,16/11/2017,GOLD,Rp 583.807
2542,15/11/2017,BUYBACK,Rp 556.000
2543,15/11/2017,GOLD,Rp 583.807
2544,14/11/2017,BUYBACK,Rp 556.000
2545,14/11/2017,GOLD,Rp 582.798
2546,13/11/2017,BUYBACK,Rp 557.000
2547,13/11/2017,GOLD,Rp 581.789
2548,10/11/2017,BUYBACK,Rp 557.000
2549,10/11/2017,GOLD,Rp 585.825
2550,09/11/2017,BUYBACK,Rp 555.000
2551,09/11/2017,GOLD,Rp 584.816
2552,08/11/2017,BUYBACK,Rp 553.000
2553,08/11/2017,GOLD,Rp 582.798
2554,07/11/2017,BUYBACK,Rp 555.000
2555,07/11/2017,GOLD,Rp 584.816
2556,06/11/2017,BUYBACK,Rp 554.000
2557,06/11/2017,GOLD,Rp 583.807
2558,03/11/2017,BUYBACK,Rp 557.000
2559,03/11/2017,GOLD,Rp 585.825
2560,02/11/2017,BUYBACK,Rp 558.000
2561,02/11/2017,GOLD,Rp 585.825
2562,01/11/2017,BUYBACK,Rp 555.000
2563,01/11/2017,GOLD,Rp 582.798
2564,31/10/2017,BUYBACK,Rp 557.000
2565,31/10/2017,GOLD,Rp 585.825
2566,30/10/2017,BUYBACK,Rp 557.000
2567,30/10/2017,GOLD,Rp 586.834
2568,27/10/2017,BUYBACK,Rp 552.000
2569,27/10/2017,GOLD,Rp 581.789
2570,26/10/2017,BUYBACK,Rp 558.000
2571,26/10/2017,GOLD,Rp 587.843
2572,25/10/2017,BUYBACK,Rp 555.000
2573,25/10/2017,GOLD,Rp 584.816
2574,24/10/2017,BUYBACK,Rp 558.000
2575,24/10/2017,GOLD,Rp 588.852
2576,23/10/2017,BUYBACK,Rp 555.000
2577,23/10/2017,GOLD,Rp 583.807
2578,20/10/2017,BUYBACK,Rp 558.000
2579,20/10/2017,GOLD,Rp 587.843
2580,19/10/2017,BUYBACK,Rp 553.300
2581,19/10/2017,GOLD,Rp 582.798
2582,18/10/2017,BUYBACK,Rp 553.300
2583,18/10/2017,GOLD,Rp 583.807
2584,17/10/2017,BUYBACK,Rp 555.000
2585,17/10/2017,GOLD,Rp 585.825
2586,16/10/2017,BUYBACK,Rp 560.000
2587,16/10/2017,GOLD,Rp 589.861
2588,13/10/2017,BUYBACK,Rp 557.000
2589,13/10/2017,GOLD,Rp 585.825
2590,12/10/2017,BUYBACK,Rp 558.000
2591,12/10/2017,GOLD,Rp 583.807
2592,11/10/2017,BUYBACK,Rp 557.000
2593,11/10/2017,GOLD,Rp 581.789
2594,10/10/2017,BUYBACK,Rp 550.000
2595,10/10/2017,GOLD,Rp 578.762
2596,09/10/2017,BUYBACK,Rp 547.000
2597,09/10/2017,GOLD,Rp 573.717
2598,06/10/2017,BUYBACK,Rp 544.000
2599,06/10/2017,GOLD,Rp 567.663
2600,05/10/2017,BUYBACK,Rp 544.000
2601,05/10/2017,GOLD,Rp 567.658
2602,04/10/2017,BUYBACK,Rp 544.000
2603,04/10/2017,GOLD,Rp 567.000
2604,03/10/2017,BUYBACK,Rp 545.000
2605,03/10/2017,GOLD,Rp 564.000
2606,02/10/2017,BUYBACK,Rp 545.000
2607,02/10/2017,GOLD,Rp 566.000
2608,29/09/2017,BUYBACK,Rp 545.000
2609,29/09/2017,GOLD,Rp 568.000
2610,28/09/2017,BUYBACK,Rp 543.000
2611,28/09/2017,GOLD,Rp 565.000
2612,27/09/2017,BUYBACK,Rp 545.000
2613,27/09/2017,GOLD,Rp 567.000
2614,26/09/2017,BUYBACK,Rp 547.000
2615,26/09/2017,GOLD,Rp 570.000
2616,25/09/2017,BUYBACK,Rp 543.000
2617,25/09/2017,GOLD,Rp 566.000
2618,22/09/2017,BUYBACK,Rp 544.000
2619,22/09/2017,GOLD,Rp 564.000
2620,20/09/2017,BUYBACK,Rp 548.000
2621,20/09/2017,GOLD,Rp 569.000
2622,19/09/2017,BUYBACK,Rp 545.000
2623,19/09/2017,GOLD,Rp 567.000
2624,18/09/2017,BUYBACK,Rp 547.000
2625,18/09/2017,GOLD,Rp 569.000
2626,15/09/2017,BUYBACK,Rp 552.000
2627,15/09/2017,GOLD,Rp 574.000
2628,14/09/2017,BUYBACK,Rp 547.000
2629,14/09/2017,GOLD,Rp 569.000
2630,13/09/2017,BUYBACK,Rp 550.000
2631,13/09/2017,GOLD,Rp 572.000
2632,12/09/2017,BUYBACK,Rp 550.000
2633,12/09/2017,GOLD,Rp 571.000
2634,11/09/2017,BUYBACK,Rp 560.000
2635,11/09/2017,GOLD,Rp 577.000
2636,08/09/2017,BUYBACK,Rp 562.000
2637,08/09/2017,GOLD,Rp 582.000
2638,07/09/2017,BUYBACK,Rp 556.000
2639,07/09/2017,GOLD,Rp 576.000
2640,06/09/2017,BUYBACK,Rp 559.000
2641,06/09/2017,GOLD,Rp 579.000
2642,05/09/2017,BUYBACK,Rp 557.000
2643,05/09/2017,GOLD,Rp 577.000
2644,04/09/2017,BUYBACK,Rp 557.000
2645,04/09/2017,GOLD,Rp 578.000
2646,31/08/2017,BUYBACK,Rp 550.000
2647,31/08/2017,GOLD,Rp 571.000
2648,30/08/2017,BUYBACK,Rp 550.000
2649,30/08/2017,GOLD,Rp 571.000
2650,29/08/2017,BUYBACK,Rp 553.000
2651,29/08/2017,GOLD,Rp 574.000
2652,28/08/2017,BUYBACK,Rp 541.000
2653,28/08/2017,GOLD,Rp 565.000
2654,25/08/2017,BUYBACK,Rp 539.000
2655,25/08/2017,GOLD,Rp 563.000
2656,24/08/2017,BUYBACK,Rp 539.000
2657,24/08/2017,GOLD,Rp 564.000
2658,23/08/2017,BUYBACK,Rp 536.000
2659,23/08/2017,GOLD,Rp 561.000
2660,22/08/2017,BUYBACK,Rp 540.000
2661,22/08/2017,GOLD,Rp 564.000
2662,21/08/2017,BUYBACK,Rp 538.000
2663,21/08/2017,GOLD,Rp 562.000
2664,18/08/2017,BUYBACK,Rp 540.000
2665,18/08/2017,GOLD,Rp 564.000
2666,16/08/2017,BUYBACK,Rp 533.000
2667,16/08/2017,GOLD,Rp 558.000
2668,15/08/2017,BUYBACK,Rp 535.000
2669,15/08/2017,GOLD,Rp 559.000
2670,14/08/2017,BUYBACK,Rp 537.000
2671,14/08/2017,GOLD,Rp 561.000
2672,11/08/2017,BUYBACK,Rp 535.000
2673,11/08/2017,GOLD,Rp 561.000
2674,10/08/2017,BUYBACK,Rp 531.000
2675,10/08/2017,GOLD,Rp 558.000
2676,09/08/2017,BUYBACK,Rp 530.000
2677,09/08/2017,GOLD,Rp 555.000
2678,08/08/2017,BUYBACK,Rp 529.000
2679,08/08/2017,GOLD,Rp 553.000
2680,07/08/2017,BUYBACK,Rp 529.000
2681,07/08/2017,GOLD,Rp 553.000
2682,04/08/2017,BUYBACK,Rp 534.000
2683,04/08/2017,GOLD,Rp 557.000
2684,03/08/2017,BUYBACK,Rp 534.000
2685,03/08/2017,GOLD,Rp 557.000
2686,02/08/2017,BUYBACK,Rp 534.000
2687,02/08/2017,GOLD,Rp 557.000
2688,01/08/2017,BUYBACK,Rp 534.000
2689,01/08/2017,GOLD,Rp 557.000
2690,31/07/2017,BUYBACK,Rp 536.000
2691,31/07/2017,GOLD,Rp 558.000
2692,27/07/2017,BUYBACK,Rp 533.000
2693,27/07/2017,GOLD,Rp 555.000
2694,26/07/2017,BUYBACK,Rp 528.000
2695,26/07/2017,GOLD,Rp 550.000
2696,25/07/2017,BUYBACK,Rp 529.000
2697,25/07/2017,GOLD,Rp 553.000
2698,24/07/2017,BUYBACK,Rp 530.000
2699,24/07/2017,GOLD,Rp 554.000
2700,21/07/2017,BUYBACK,Rp 528.000
2701,21/07/2017,GOLD,Rp 550.000
2702,20/07/2017,BUYBACK,Rp 528.000
2703,20/07/2017,GOLD,Rp 550.000
2704,19/07/2017,BUYBACK,Rp 528.000
2705,19/07/2017,GOLD,Rp 550.000
2706,18/07/2017,BUYBACK,Rp 526.000
2707,18/07/2017,GOLD,Rp 547.000
2708,17/07/2017,BUYBACK,Rp 527.000
2709,17/07/2017,GOLD,Rp 547.000
2710,14/07/2017,BUYBACK,Rp 522.000
2711,14/07/2017,GOLD,Rp 542.000
2712,13/07/2017,BUYBACK,Rp 522.000
2713,13/07/2017,GOLD,Rp 542.000
2714,12/07/2017,BUYBACK,Rp 522.000
2715,12/07/2017,GOLD,Rp 542.000
2716,11/07/2017,BUYBACK,Rp 521.000
2717,11/07/2017,GOLD,Rp 540.000
2718,10/07/2017,BUYBACK,Rp 520.000
2719,10/07/2017,GOLD,Rp 539.000
2720,07/07/2017,BUYBACK,Rp 522.000
2721,07/07/2017,GOLD,Rp 542.000
2722,06/07/2017,BUYBACK,Rp 524.000
2723,06/07/2017,GOLD,Rp 543.000
2724,05/07/2017,BUYBACK,Rp 525.000
2725,05/07/2017,GOLD,Rp 544.000
2726,04/07/2017,BUYBACK,Rp 520.000
2727,04/07/2017,GOLD,Rp 541.000
2728,03/07/2017,BUYBACK,Rp 529.000
2729,03/07/2017,GOLD,Rp 545.000
2730,22/06/2017,BUYBACK,Rp 531.000
2731,22/06/2017,GOLD,Rp 547.600
2732,21/06/2017,BUYBACK,Rp 530.000
2733,21/06/2017,GOLD,Rp 546.000
2734,20/06/2017,BUYBACK,Rp 534.000
2735,20/06/2017,GOLD,Rp 545.000
2736,19/06/2017,BUYBACK,Rp 534.000
2737,19/06/2017,GOLD,Rp 549.000
2738,16/06/2017,BUYBACK,Rp 533.000
2739,16/06/2017,GOLD,Rp 548.000
2740,15/06/2017,BUYBACK,Rp 536.000
2741,15/06/2017,GOLD,Rp 550.000
2742,14/06/2017,BUYBACK,Rp 538.000
2743,14/06/2017,GOLD,Rp 552.000
2744,13/06/2017,BUYBACK,Rp 538.000
2745,13/06/2017,GOLD,Rp 550.000
2746,12/06/2017,BUYBACK,Rp 541.000
2747,12/06/2017,GOLD,Rp 552.000
2748,09/06/2017,BUYBACK,Rp 542.000
2749,09/06/2017,GOLD,Rp 554.000
2750,08/06/2017,BUYBACK,Rp 544.000
2751,08/06/2017,GOLD,Rp 556.000
2752,07/06/2017,BUYBACK,Rp 546.000
2753,07/06/2017,GOLD,Rp 559.000
2754,06/06/2017,BUYBACK,Rp 542.000
2755,06/06/2017,GOLD,Rp 555.000
2756,05/06/2017,BUYBACK,Rp 542.000
2757,05/06/2017,GOLD,Rp 555.000
2758,02/06/2017,BUYBACK,Rp 536.000
2759,02/06/2017,GOLD,Rp 550.000
2760,31/05/2017,BUYBACK,Rp 535.000
2761,31/05/2017,GOLD,Rp 549.000
2762,30/05/2017,BUYBACK,Rp 536.000
2763,30/05/2017,GOLD,Rp 550.000
2764,29/05/2017,BUYBACK,Rp 536.000
2765,29/05/2017,GOLD,Rp 550.000
2766,26/05/2017,BUYBACK,Rp 532.000
2767,26/05/2017,GOLD,Rp 547.000
2768,24/05/2017,BUYBACK,Rp 530.000
2769,24/05/2017,GOLD,Rp 546.000
2770,23/05/2017,BUYBACK,Rp 533.000
2771,23/05/2017,GOLD,Rp 549.000
2772,22/05/2017,BUYBACK,Rp 532.000
2773,22/05/2017,GOLD,Rp 548.000
2774,19/05/2017,BUYBACK,Rp 527.000
2775,19/05/2017,GOLD,Rp 545.000
2776,18/05/2017,BUYBACK,Rp 532.000
2777,18/05/2017,GOLD,Rp 549.000
2778,17/05/2017,BUYBACK,Rp 526.000
2779,17/05/2017,GOLD,Rp 544.000
2780,16/05/2017,BUYBACK,Rp 521.000
2781,16/05/2017,GOLD,Rp 540.000
2782,15/05/2017,BUYBACK,Rp 521.000
2783,15/05/2017,GOLD,Rp 539.000
2784,10/05/2017,BUYBACK,Rp 520.000
2785,10/05/2017,GOLD,Rp 539.000
2786,09/05/2017,BUYBACK,Rp 521.000
2787,09/05/2017,GOLD,Rp 540.000
2788,08/05/2017,BUYBACK,Rp 523.000
2789,08/05/2017,GOLD,Rp 541.000
2790,05/05/2017,BUYBACK,Rp 521.000
2791,05/05/2017,GOLD,Rp 538.000
2792,04/05/2017,BUYBACK,Rp 524.000
2793,04/05/2017,GOLD,Rp 540.000
2794,03/05/2017,BUYBACK,Rp 532.000
2795,03/05/2017,GOLD,Rp 547.000
2796,02/05/2017,BUYBACK,Rp 533.000
2797,02/05/2017,GOLD,Rp 547.000
2798,28/04/2017,BUYBACK,Rp 534.000
2799,28/04/2017,GOLD,Rp 549.000
2800,27/04/2017,BUYBACK,Rp 535.000
2801,27/04/2017,GOLD,Rp 550.000
2802,26/04/2017,BUYBACK,Rp 534.000
2803,26/04/2017,GOLD,Rp 549.000
2804,25/04/2017,BUYBACK,Rp 541.000
2805,25/04/2017,GOLD,Rp 555.000
2806,21/04/2017,BUYBACK,Rp 542.000
2807,21/04/2017,GOLD,Rp 557.000
2808,20/04/2017,BUYBACK,Rp 540.000
2809,20/04/2017,GOLD,Rp 555.000
2810,19/04/2017,BUYBACK,Rp 544.000
2811,19/04/2017,GOLD,Rp 559.000
2812,17/04/2017,BUYBACK,Rp 543.000
2813,17/04/2017,GOLD,Rp 560.000
2814,13/04/2017,BUYBACK,Rp 540.000
2815,13/04/2017,GOLD,Rp 558.000
2816,12/04/2017,BUYBACK,Rp 535.000
2817,12/04/2017,GOLD,Rp 554.000
2818,11/04/2017,BUYBACK,Rp 531.000
2819,11/04/2017,GOLD,Rp 551.000
2820,10/04/2017,BUYBACK,Rp 531.000
2821,10/04/2017,GOLD,Rp 550.000
2822,07/04/2017,BUYBACK,Rp 528.000
2823,07/04/2017,GOLD,Rp 549.000
2824,06/04/2017,BUYBACK,Rp 531.000
2825,06/04/2017,GOLD,Rp 552.000
2826,05/04/2017,BUYBACK,Rp 530.000
2827,05/04/2017,GOLD,Rp 551.600
2828,04/04/2017,BUYBACK,Rp 529.000
2829,04/04/2017,GOLD,Rp 551.000
2830,03/04/2017,BUYBACK,Rp 528.000
2831,03/04/2017,GOLD,Rp 549.000
2832,31/03/2017,BUYBACK,Rp 527.000
2833,31/03/2017,GOLD,Rp 548.000
2834,30/03/2017,BUYBACK,Rp 530.000
2835,30/03/2017,GOLD,Rp 551.000
2836,29/03/2017,BUYBACK,Rp 529.000
2837,29/03/2017,GOLD,Rp 550.000
2838,27/03/2017,BUYBACK,Rp 531.000
2839,27/03/2017,GOLD,Rp 552.000
2840,24/03/2017,BUYBACK,Rp 528.000
2841,24/03/2017,GOLD,Rp 549.000
2842,23/03/2017,BUYBACK,Rp 527.000
2843,23/03/2017,GOLD,Rp 549.600
2844,22/03/2017,BUYBACK,Rp 526.000
2845,22/03/2017,GOLD,Rp 547.000
2846,21/03/2017,BUYBACK,Rp 525.000
2847,21/03/2017,GOLD,Rp 545.000
2848,20/03/2017,BUYBACK,Rp 525.000
2849,20/03/2017,GOLD,Rp 544.000
2850,17/03/2017,BUYBACK,Rp 523.000
2851,17/03/2017,GOLD,Rp 542.000
2852,16/03/2017,BUYBACK,Rp 521.000
2853,16/03/2017,GOLD,Rp 541.000
2854,15/03/2017,BUYBACK,Rp 514.000
2855,15/03/2017,GOLD,Rp 537.000
2856,14/03/2017,BUYBACK,Rp 516.000
2857,14/03/2017,GOLD,Rp 538.000
2858,13/03/2017,BUYBACK,Rp 518.000
2859,13/03/2017,GOLD,Rp 540.000
2860,10/03/2017,BUYBACK,Rp 539.000
2861,10/03/2017,BUYBACK,Rp 517.000
2862,09/03/2017,BUYBACK,Rp 521.000
2863,09/03/2017,GOLD,Rp 541.000
2864,08/03/2017,BUYBACK,Rp 523.000
2865,08/03/2017,GOLD,Rp 543.000
2866,07/03/2017,BUYBACK,Rp 524.000
2867,07/03/2017,GOLD,Rp 546.000
2868,06/03/2017,BUYBACK,Rp 527.000
2869,06/03/2017,GOLD,Rp 549.000
2870,03/03/2017,BUYBACK,Rp 528.000
2871,03/03/2017,GOLD,Rp 549.000
2872,02/03/2017,BUYBACK,Rp 528.000
2873,02/03/2017,GOLD,Rp 552.000
2874,01/03/2017,BUYBACK,Rp 529.000
2875,01/03/2017,GOLD,Rp 553.000
2876,28/02/2017,BUYBACK,Rp 530.000
2877,28/02/2017,GOLD,Rp 556.000
2878,27/02/2017,BUYBACK,Rp 532.000
2879,27/02/2017,GOLD,Rp 557.000
2880,24/02/2017,BUYBACK,Rp 531.000
2881,24/02/2017,GOLD,Rp 556.000
2882,23/02/2017,BUYBACK,Rp 527.000
2883,23/02/2017,GOLD,Rp 551.000
2884,22/02/2017,BUYBACK,Rp 527.000
2885,22/02/2017,GOLD,Rp 551.000
2886,21/02/2017,BUYBACK,Rp 527.000
2887,21/02/2017,GOLD,Rp 550.000
2888,20/02/2017,BUYBACK,Rp 526.000
2889,20/02/2017,GOLD,Rp 551.000
2890,17/02/2017,BUYBACK,Rp 527.000
2891,17/02/2017,GOLD,Rp 552.000
2892,16/02/2017,BUYBACK,Rp 526.000
2893,16/02/2017,GOLD,Rp 550.000
2894,14/02/2017,BUYBACK,Rp 523.000
2895,14/02/2017,GOLD,Rp 548.000
2896,13/02/2017,BUYBACK,Rp 523.000
2897,13/02/2017,GOLD,Rp 549.000
2898,10/02/2017,BUYBACK,Rp 522.000
2899,10/02/2017,GOLD,Rp 548.000
2900,09/02/2017,BUYBACK,Rp 529.000
2901,09/02/2017,GOLD,Rp 554.000
2902,08/02/2017,BUYBACK,Rp 526.000
2903,08/02/2017,GOLD,Rp 552.000
2904,07/02/2017,BUYBACK,Rp 526.000
2905,07/02/2017,GOLD,Rp 552.000
2906,06/02/2017,BUYBACK,Rp 523.000
2907,06/02/2017,GOLD,Rp 550.000
2908,03/02/2017,BUYBACK,Rp 517.000
2909,03/02/2017,GOLD,Rp 547.000
2910,02/02/2017,BUYBACK,Rp 517.000
2911,02/02/2017,GOLD,Rp 547.000
2912,01/02/2017,BUYBACK,Rp 517.000
2913,01/02/2017,GOLD,Rp 547.000
2914,31/01/2017,BUYBACK,Rp 512.000
2915,31/01/2017,GOLD,Rp 543.000
2916,30/01/2017,BUYBACK,Rp 512.000
2917,30/01/2017,GOLD,Rp 543.000
2918,27/01/2017,BUYBACK,Rp 508.000
2919,27/01/2017,GOLD,Rp 542.000
2920,26/01/2017,BUYBACK,Rp 514.000
2921,26/01/2017,GOLD,Rp 547.000
2922,25/01/2017,BUYBACK,Rp 517.000
2923,25/01/2017,GOLD,Rp 550.000
2924,24/01/2017,BUYBACK,Rp 520.000
2925,24/01/2017,GOLD,Rp 553.000
2926,23/01/2017,BUYBACK,Rp 520.000
2927,23/01/2017,GOLD,Rp 553.000
2928,20/01/2017,BUYBACK,Rp 515.000
2929,20/01/2017,GOLD,Rp 551.000
2930,19/01/2017,BUYBACK,Rp 515.000
2931,19/01/2017,GOLD,Rp 550.000
2932,18/01/2017,BUYBACK,Rp 521.000
2933,18/01/2017,GOLD,Rp 553.000
2934,17/01/2017,BUYBACK,Rp 515.000
2935,17/01/2017,GOLD,Rp 550.000
2936,16/01/2017,BUYBACK,Rp 513.000
2937,16/01/2017,GOLD,Rp 549.000
2938,13/01/2017,BUYBACK,Rp 510.000
2939,13/01/2017,GOLD,Rp 547.000
2940,12/01/2017,BUYBACK,Rp 509.000
2941,12/01/2017,GOLD,Rp 547.000
2942,11/01/2017,BUYBACK,Rp 507.000
2943,11/01/2017,GOLD,Rp 545.000
