,Tanggal,Keterangan,Harga
0,19/03/2022,BUYBACK,Rp 887.000
1,19/03/2022,GOLD,Rp 984.000
2,18/03/2022,BUYBACK,Rp 894.000
3,18/03/2022,GOLD,Rp 991.000
4,17/03/2022,BUYBACK,Rp 888.000
5,17/03/2022,GOLD,Rp 986.000
6,16/03/2022,BUYBACK,Rp 886.000
7,16/03/2022,GOLD,Rp 984.000
8,15/03/2022,BUYBACK,Rp 900.000
9,15/03/2022,GOLD,Rp 994.000
10,14/03/2022,BUYBACK,Rp 908.000
11,14/03/2022,GOLD,Rp 1.001.000
12,13/03/2022,BUYBACK,Rp 916.000
13,12/03/2022,BUYBACK,Rp 916.000
14,12/03/2022,GOLD,Rp 1.009.000
15,11/03/2022,BUYBACK,Rp 917.000
16,11/03/2022,GOLD,Rp 1.010.000
17,10/03/2022,BUYBACK,Rp 917.000
18,10/03/2022,GOLD,Rp 1.010.000
19,09/03/2022,BUYBACK,Rp 943.000
20,09/03/2022,GOLD,Rp 1.036.000
21,08/03/2022,BUYBACK,Rp 926.000
22,08/03/2022,GOLD,Rp 1.019.000
23,07/03/2022,BUYBACK,Rp 920.000
24,07/03/2022,GOLD,Rp 1.013.000
25,06/03/2022,BUYBACK,Rp 912.000
26,05/03/2022,BUYBACK,Rp 912.000
27,05/03/2022,GOLD,Rp 1.005.000
28,04/03/2022,BUYBACK,Rp 895.000
29,04/03/2022,GOLD,Rp 990.000
30,03/03/2022,BUYBACK,Rp 892.000
31,03/03/2022,GOLD,Rp 987.000
32,02/03/2022,BUYBACK,Rp 892.000
33,02/03/2022,GOLD,Rp 987.000
34,01/03/2022,BUYBACK,Rp 882.000
35,01/03/2022,GOLD,Rp 977.000
36,28/02/2022,BUYBACK,Rp 883.000
37,28/02/2022,GOLD,Rp 978.000
38,26/02/2022,BUYBACK,Rp 874.000
39,26/02/2022,GOLD,Rp 969.000
40,25/02/2022,BUYBACK,Rp 882.000
41,25/02/2022,GOLD,Rp 975.000
42,24/02/2022,BUYBACK,Rp 881.000
43,24/02/2022,GOLD,Rp 974.000
44,24/02/2022,BUYBACK,Rp 891.000
45,24/02/2022,GOLD,Rp 894.000
46,24/02/2022,BUYBACK,Rp 901.000
47,24/02/2022,GOLD,Rp 994.000
48,23/02/2022,BUYBACK,Rp 876.000
49,23/02/2022,GOLD,Rp 969.000
50,22/02/2022,BUYBACK,Rp 879.000
51,22/02/2022,GOLD,Rp 972.000
52,21/02/2022,BUYBACK,Rp 878.000
53,21/02/2022,GOLD,Rp 972.000
54,19/02/2022,BUYBACK,Rp 874.000
55,19/02/2022,GOLD,Rp 969.000
56,18/02/2022,BUYBACK,Rp 872.000
57,18/02/2022,GOLD,Rp 967.000
58,17/02/2022,BUYBACK,Rp 857.000
59,17/02/2022,GOLD,Rp 953.000
60,16/02/2022,BUYBACK,Rp 850.000
61,16/02/2022,GOLD,Rp 946.000
62,15/02/2022,BUYBACK,Rp 861.000
63,15/02/2022,GOLD,Rp 957.000
64,14/02/2022,BUYBACK,Rp 857.000
65,14/02/2022,GOLD,Rp 953.000
66,12/02/2022,BUYBACK,Rp 857.000
67,12/02/2022,GOLD,Rp 953.000
68,11/02/2022,BUYBACK,Rp 843.000
69,11/02/2022,GOLD,Rp 941.000
70,10/02/2022,BUYBACK,Rp 847.000
71,10/02/2022,GOLD,Rp 945.000
72,09/02/2022,BUYBACK,Rp 845.000
73,09/02/2022,GOLD,Rp 943.000
74,08/02/2022,BUYBACK,Rp 845.000
75,08/02/2022,GOLD,Rp 943.000
76,07/02/2022,BUYBACK,Rp 838.000
77,07/02/2022,GOLD,Rp 937.000
78,05/02/2022,BUYBACK,Rp 836.000
79,05/02/2022,GOLD,Rp 935.000
80,04/02/2022,BUYBACK,Rp 835.000
81,04/02/2022,GOLD,Rp 934.000
82,03/02/2022,BUYBACK,Rp 834.000
83,03/02/2022,GOLD,Rp 933.000
84,02/02/2022,BUYBACK,Rp 833.000
85,02/02/2022,GOLD,Rp 932.000
86,01/02/2022,BUYBACK,Rp 832.000
87,01/02/2022,GOLD,Rp 931.000
88,31/01/2022,BUYBACK,Rp 829.000
89,31/01/2022,GOLD,Rp 927.000
90,29/01/2022,BUYBACK,Rp 830.000
91,29/01/2022,GOLD,Rp 928.000
92,28/01/2022,BUYBACK,Rp 832.000
93,28/01/2022,GOLD,Rp 930.000
94,27/01/2022,BUYBACK,Rp 841.000
95,27/01/2022,GOLD,Rp 938.000
96,26/01/2022,BUYBACK,Rp 853.000
97,26/01/2022,GOLD,Rp 950.000
98,25/01/2022,BUYBACK,Rp 849.000
99,25/01/2022,GOLD,Rp 947.000
100,24/01/2022,BUYBACK,Rp 846.000
101,24/01/2022,GOLD,Rp 944.000
102,22/01/2022,BUYBACK,Rp 847.000
103,22/01/2022,GOLD,Rp 945.000
104,21/01/2022,BUYBACK,Rp 848.000
105,21/01/2022,GOLD,Rp 947.000
106,20/01/2022,BUYBACK,Rp 848.000
107,20/01/2022,GOLD,Rp 948.000
108,19/01/2022,BUYBACK,Rp 836.000
109,19/01/2022,GOLD,Rp 936.000
110,18/01/2022,BUYBACK,Rp 838.000
111,18/01/2022,GOLD,Rp 939.000
112,17/01/2022,BUYBACK,Rp 836.000
113,17/01/2022,GOLD,Rp 937.000
114,15/01/2022,BUYBACK,Rp 837.000
115,15/01/2022,GOLD,Rp 938.000
116,14/01/2022,BUYBACK,Rp 838.000
117,14/01/2022,GOLD,Rp 939.000
118,13/01/2022,BUYBACK,Rp 839.000
119,13/01/2022,GOLD,Rp 941.000
120,12/01/2022,BUYBACK,Rp 837.000
121,12/01/2022,GOLD,Rp 940.000
122,11/01/2022,BUYBACK,Rp 830.000
123,11/01/2022,GOLD,Rp 934.000
124,10/01/2022,BUYBACK,Rp 828.000
125,10/01/2022,GOLD,Rp 933.000
126,08/01/2022,BUYBACK,Rp 829.000
127,08/01/2022,GOLD,Rp 934.000
128,07/01/2022,BUYBACK,Rp 829.000
129,07/01/2022,GOLD,Rp 934.000
130,06/01/2022,BUYBACK,Rp 835.000
131,06/01/2022,GOLD,Rp 941.000
132,05/01/2022,BUYBACK,Rp 834.000
133,05/01/2022,GOLD,Rp 940.000
134,04/01/2022,BUYBACK,Rp 828.000
135,04/01/2022,GOLD,Rp 935.000
136,03/01/2022,BUYBACK,Rp 840.000
137,03/01/2022,GOLD,Rp 945.000
138,31/12/2021,BUYBACK,Rp 833.000
139,31/12/2021,GOLD,Rp 938.000
140,30/12/2021,BUYBACK,Rp 828.000
141,30/12/2021,GOLD,Rp 933.000
142,29/12/2021,BUYBACK,Rp 827.000
143,29/12/2021,GOLD,Rp 932.000
144,28/12/2021,BUYBACK,Rp 829.000
145,28/12/2021,GOLD,Rp 934.000
146,27/12/2021,BUYBACK,Rp 826.000
147,27/12/2021,GOLD,Rp 931.000
148,24/12/2021,BUYBACK,Rp 828.000
149,24/12/2021,GOLD,Rp 933.000
150,23/12/2021,BUYBACK,Rp 827.000
151,23/12/2021,GOLD,Rp 932.000
152,22/12/2021,BUYBACK,Rp 826.000
153,22/12/2021,GOLD,Rp 931.000
154,21/12/2021,BUYBACK,Rp 829.000
155,21/12/2021,GOLD,Rp 934.000
156,20/12/2021,BUYBACK,Rp 830.000
157,20/12/2021,GOLD,Rp 935.000
158,18/12/2021,BUYBACK,Rp 829.000
159,18/12/2021,GOLD,Rp 934.000
160,17/12/2021,BUYBACK,Rp 829.000
161,17/12/2021,GOLD,Rp 934.000
162,16/12/2021,BUYBACK,Rp 821.000
163,16/12/2021,GOLD,Rp 927.000
164,15/12/2021,BUYBACK,Rp 818.000
165,15/12/2021,GOLD,Rp 924.000
166,14/12/2021,BUYBACK,Rp 823.000
167,14/12/2021,GOLD,Rp 929.000
168,13/12/2021,BUYBACK,Rp 824.000
169,13/12/2021,GOLD,Rp 930.000
170,11/12/2021,BUYBACK,Rp 824.000
171,11/12/2021,GOLD,Rp 930.000
172,10/12/2021,BUYBACK,Rp 820.000
173,10/12/2021,GOLD,Rp 927.000
174,09/12/2021,BUYBACK,Rp 823.000
175,09/12/2021,GOLD,Rp 930.000
176,08/12/2021,BUYBACK,Rp 827.000
177,08/12/2021,GOLD,Rp 933.000
178,07/12/2021,BUYBACK,Rp 827.000
179,07/12/2021,GOLD,Rp 933.000
180,06/12/2021,BUYBACK,Rp 826.000
181,06/12/2021,GOLD,Rp 932.000
182,04/12/2021,BUYBACK,Rp 826.000
183,04/12/2021,GOLD,Rp 932.000
184,03/12/2021,BUYBACK,Rp 820.000
185,03/12/2021,GOLD,Rp 926.000
186,02/12/2021,BUYBACK,Rp 824.000
187,02/12/2021,GOLD,Rp 929.000
188,01/12/2021,BUYBACK,Rp 820.000
189,01/12/2021,GOLD,Rp 925.000
190,30/11/2021,BUYBACK,Rp 826.000
191,30/11/2021,GOLD,Rp 930.000
192,29/11/2021,BUYBACK,Rp 826.000
193,29/11/2021,GOLD,Rp 930.000
194,27/11/2021,BUYBACK,Rp 825.000
195,27/11/2021,GOLD,Rp 929.000
196,26/11/2021,BUYBACK,Rp 826.000
197,26/11/2021,GOLD,Rp 930.000
198,25/11/2021,BUYBACK,Rp 825.000
199,25/11/2021,GOLD,Rp 929.000
200,24/11/2021,BUYBACK,Rp 825.000
201,24/11/2021,GOLD,Rp 929.000
202,23/11/2021,BUYBACK,Rp 832.000
203,23/11/2021,GOLD,Rp 935.000
204,22/11/2021,BUYBACK,Rp 845.000
205,22/11/2021,GOLD,Rp 947.000
206,21/11/2021,BUYBACK,Rp 845.000
207,21/11/2021,GOLD,Rp 947.000
208,20/11/2021,BUYBACK,Rp 845.000
209,20/11/2021,GOLD,Rp 947.000
210,19/11/2021,BUYBACK,Rp 851.000
211,19/11/2021,GOLD,Rp 953.000
212,18/11/2021,BUYBACK,Rp 854.000
213,18/11/2021,GOLD,Rp 956.000
214,17/11/2021,BUYBACK,Rp 846.000
215,17/11/2021,GOLD,Rp 948.000
216,16/11/2021,BUYBACK,Rp 850.000
217,16/11/2021,GOLD,Rp 952.000
218,15/11/2021,BUYBACK,Rp 853.000
219,15/11/2021,GOLD,Rp 955.000
220,14/11/2021,BUYBACK,Rp 852.000
221,14/11/2021,GOLD,Rp 955.000
222,13/11/2021,BUYBACK,Rp 852.000
223,13/11/2021,GOLD,Rp 955.000
224,12/11/2021,BUYBACK,Rp 852.000
225,12/11/2021,GOLD,Rp 956.000
226,11/11/2021,BUYBACK,Rp 847.000
227,11/11/2021,GOLD,Rp 951.000
228,10/11/2021,BUYBACK,Rp 837.000
229,10/11/2021,GOLD,Rp 943.000
230,09/11/2021,BUYBACK,Rp 837.000
231,09/11/2021,GOLD,Rp 943.000
232,08/11/2021,BUYBACK,Rp 839.000
233,08/11/2021,GOLD,Rp 945.000
234,07/11/2021,BUYBACK,Rp 839.000
235,07/11/2021,GOLD,Rp 946.000
236,06/11/2021,BUYBACK,Rp 839.000
237,06/11/2021,GOLD,Rp 946.000
238,05/11/2021,BUYBACK,Rp 825.000
239,05/11/2021,GOLD,Rp 934.000
240,04/11/2021,BUYBACK,Rp 817.000
241,04/11/2021,GOLD,Rp 927.000
242,03/11/2021,BUYBACK,Rp 819.000
243,03/11/2021,GOLD,Rp 929.000
244,02/11/2021,BUYBACK,Rp 820.000
245,02/11/2021,GOLD,Rp 930.000
246,01/11/2021,BUYBACK,Rp 813.000
247,01/11/2021,GOLD,Rp 924.000
248,31/10/2021,BUYBACK,Rp 815.000
249,31/10/2021,GOLD,Rp 925.000
250,30/10/2021,BUYBACK,Rp 815.000
251,30/10/2021,GOLD,Rp 925.000
252,29/10/2021,BUYBACK,Rp 821.000
253,29/10/2021,GOLD,Rp 931.000
254,28/10/2021,BUYBACK,Rp 819.000
255,28/10/2021,GOLD,Rp 930.000
256,27/10/2021,BUYBACK,Rp 817.000
257,27/10/2021,GOLD,Rp 929.000
258,26/10/2021,BUYBACK,Rp 822.000
259,26/10/2021,GOLD,Rp 934.000
260,25/10/2021,BUYBACK,Rp 816.000
261,25/10/2021,GOLD,Rp 929.000
262,24/10/2021,BUYBACK,Rp 815.000
263,24/10/2021,GOLD,Rp 928.000
264,23/10/2021,BUYBACK,Rp 815.000
265,23/10/2021,GOLD,Rp 928.000
266,22/10/2021,BUYBACK,Rp 811.000
267,22/10/2021,GOLD,Rp 925.000
268,21/10/2021,BUYBACK,Rp 807.000
269,21/10/2021,GOLD,Rp 921.000
270,20/10/2021,BUYBACK,Rp 802.000
271,20/10/2021,GOLD,Rp 916.000
272,19/10/2021,BUYBACK,Rp 802.000
273,19/10/2021,GOLD,Rp 915.000
274,18/10/2021,BUYBACK,Rp 803.000
275,18/10/2021,GOLD,Rp 915.000
276,17/10/2021,BUYBACK,Rp 803.000
277,17/10/2021,GOLD,Rp 914.000
278,16/10/2021,BUYBACK,Rp 803.000
279,16/10/2021,GOLD,Rp 914.000
280,15/10/2021,BUYBACK,Rp 817.000
281,15/10/2021,GOLD,Rp 926.000
282,14/10/2021,BUYBACK,Rp 819.000
283,14/10/2021,GOLD,Rp 928.000
284,13/10/2021,BUYBACK,Rp 805.000
285,13/10/2021,GOLD,Rp 916.000
286,12/10/2021,BUYBACK,Rp 801.000
287,12/10/2021,GOLD,Rp 912.000
288,11/10/2021,BUYBACK,Rp 803.000
289,11/10/2021,GOLD,Rp 914.000
290,10/10/2021,BUYBACK,Rp 803.000
291,10/10/2021,GOLD,Rp 914.000
292,09/10/2021,BUYBACK,Rp 803.000
293,09/10/2021,GOLD,Rp 914.000
294,08/10/2021,BUYBACK,Rp 803.000
295,08/10/2021,GOLD,Rp 914.000
296,07/10/2021,BUYBACK,Rp 807.000
297,07/10/2021,GOLD,Rp 918.000
298,06/10/2021,BUYBACK,Rp 805.000
299,06/10/2021,GOLD,Rp 917.000
300,05/10/2021,BUYBACK,Rp 810.000
301,05/10/2021,GOLD,Rp 922.000
302,04/10/2021,BUYBACK,Rp 811.000
303,04/10/2021,GOLD,Rp 924.000
304,03/10/2021,BUYBACK,Rp 809.000
305,03/10/2021,GOLD,Rp 923.000
306,02/10/2021,BUYBACK,Rp 809.000
307,02/10/2021,GOLD,Rp 923.000
308,01/10/2021,BUYBACK,Rp 806.000
309,01/10/2021,GOLD,Rp 922.000
310,30/09/2021,BUYBACK,Rp 797.000
311,30/09/2021,GOLD,Rp 913.000
312,29/09/2021,BUYBACK,Rp 798.000
313,29/09/2021,GOLD,Rp 913.000
314,28/09/2021,BUYBACK,Rp 803.000
315,28/09/2021,GOLD,Rp 918.000
316,27/09/2021,BUYBACK,Rp 803.000
317,27/09/2021,GOLD,Rp 918.000
318,26/09/2021,BUYBACK,Rp 803.000
319,26/09/2021,GOLD,Rp 918.000
320,25/09/2021,BUYBACK,Rp 803.000
321,25/09/2021,GOLD,Rp 918.000
322,24/09/2021,BUYBACK,Rp 802.000
323,24/09/2021,GOLD,Rp 917.000
324,23/09/2021,BUYBACK,Rp 810.000
325,23/09/2021,GOLD,Rp 924.000
326,22/09/2021,BUYBACK,Rp 813.000
327,22/09/2021,GOLD,Rp 926.000
328,21/09/2021,BUYBACK,Rp 809.000
329,21/09/2021,GOLD,Rp 922.000
330,20/09/2021,BUYBACK,Rp 804.000
331,20/09/2021,GOLD,Rp 917.000
332,19/09/2021,BUYBACK,Rp 806.000
333,19/09/2021,GOLD,Rp 918.000
334,18/09/2021,BUYBACK,Rp 806.000
335,18/09/2021,GOLD,Rp 918.000
336,17/09/2021,BUYBACK,Rp 806.000
337,17/09/2021,GOLD,Rp 918.000
338,16/09/2021,BUYBACK,Rp 822.000
339,16/09/2021,GOLD,Rp 932.000
340,15/09/2021,BUYBACK,Rp 827.000
341,15/09/2021,GOLD,Rp 936.000
342,14/09/2021,BUYBACK,Rp 822.000
343,14/09/2021,GOLD,Rp 932.000
344,13/09/2021,BUYBACK,Rp 819.000
345,13/09/2021,GOLD,Rp 929.000
346,11/09/2021,BUYBACK,Rp 819.000
347,11/09/2021,GOLD,Rp 929.000
348,10/09/2021,BUYBACK,Rp 824.000
349,10/09/2021,GOLD,Rp 934.000
350,09/09/2021,BUYBACK,Rp 821.000
351,09/09/2021,GOLD,Rp 930.000
352,08/09/2021,BUYBACK,Rp 820.000
353,08/09/2021,GOLD,Rp 928.000
354,07/09/2021,BUYBACK,Rp 834.000
355,07/09/2021,GOLD,Rp 940.000
356,06/09/2021,BUYBACK,Rp 836.000
357,06/09/2021,GOLD,Rp 942.000
358,04/09/2021,BUYBACK,Rp 837.000
359,04/09/2021,GOLD,Rp 943.000
360,03/09/2021,BUYBACK,Rp 831.000
361,03/09/2021,GOLD,Rp 937.000
362,02/09/2021,BUYBACK,Rp 832.000
363,02/09/2021,GOLD,Rp 939.000
364,01/09/2021,BUYBACK,Rp 834.000
365,01/09/2021,GOLD,Rp 941.000
366,31/08/2021,BUYBACK,Rp 836.000
367,31/08/2021,GOLD,Rp 944.000
368,30/08/2021,BUYBACK,Rp 842.000
369,30/08/2021,GOLD,Rp 951.000
370,28/08/2021,BUYBACK,Rp 841.000
371,28/08/2021,GOLD,Rp 951.000
372,27/08/2021,BUYBACK,Rp 830.000
373,27/08/2021,GOLD,Rp 942.000
374,26/08/2021,BUYBACK,Rp 829.000
375,26/08/2021,GOLD,Rp 942.000
376,25/08/2021,BUYBACK,Rp 835.000
377,25/08/2021,GOLD,Rp 950.000
378,24/08/2021,BUYBACK,Rp 837.000
379,24/08/2021,GOLD,Rp 953.000
380,23/08/2021,BUYBACK,Rp 828.000
381,23/08/2021,GOLD,Rp 946.000
382,21/08/2021,BUYBACK,Rp 829.000
383,21/08/2021,GOLD,Rp 948.000
384,20/08/2021,BUYBACK,Rp 826.000
385,20/08/2021,GOLD,Rp 946.000
386,19/08/2021,BUYBACK,Rp 827.000
387,19/08/2021,GOLD,Rp 947.000
388,18/08/2021,BUYBACK,Rp 826.000
389,18/08/2021,GOLD,Rp 946.000
390,16/08/2021,BUYBACK,Rp 822.000
391,16/08/2021,GOLD,Rp 942.000
392,14/08/2021,BUYBACK,Rp 822.000
393,14/08/2021,GOLD,Rp 942.000
394,13/08/2021,BUYBACK,Rp 810.000
395,13/08/2021,GOLD,Rp 932.000
396,12/08/2021,BUYBACK,Rp 810.000
397,12/08/2021,GOLD,Rp 932.000
398,10/08/2021,BUYBACK,Rp 800.000
399,10/08/2021,GOLD,Rp 925.000
400,09/08/2021,BUYBACK,Rp 795.000
401,09/08/2021,GOLD,Rp 921.000
402,07/08/2021,BUYBACK,Rp 816.000
403,07/08/2021,GOLD,Rp 931.000
404,06/08/2021,BUYBACK,Rp 832.000
405,06/08/2021,GOLD,Rp 939.000
406,05/08/2021,BUYBACK,Rp 834.000
407,05/08/2021,GOLD,Rp 941.000
408,04/08/2021,BUYBACK,Rp 836.000
409,04/08/2021,GOLD,Rp 943.000
410,03/08/2021,BUYBACK,Rp 842.000
411,03/08/2021,GOLD,Rp 948.000
412,02/08/2021,BUYBACK,Rp 843.000
413,02/08/2021,GOLD,Rp 948.000
414,31/07/2021,BUYBACK,Rp 843.000
415,31/07/2021,GOLD,Rp 948.000
416,30/07/2021,BUYBACK,Rp 850.000
417,30/07/2021,GOLD,Rp 953.000
418,29/07/2021,BUYBACK,Rp 842.000
419,29/07/2021,GOLD,Rp 945.000
420,28/07/2021,BUYBACK,Rp 837.000
421,28/07/2021,GOLD,Rp 940.000
422,27/07/2021,BUYBACK,Rp 837.000
423,27/07/2021,GOLD,Rp 940.000
424,26/07/2021,BUYBACK,Rp 839.000
425,26/07/2021,GOLD,Rp 942.000
426,24/07/2021,BUYBACK,Rp 840.000
427,24/07/2021,GOLD,Rp 943.000
428,23/07/2021,BUYBACK,Rp 843.000
429,23/07/2021,GOLD,Rp 946.000
430,22/07/2021,BUYBACK,Rp 843.000
431,22/07/2021,GOLD,Rp 946.000
432,21/07/2021,BUYBACK,Rp 844.000
433,21/07/2021,GOLD,Rp 947.000
434,19/07/2021,BUYBACK,Rp 847.000
435,19/07/2021,GOLD,Rp 950.000
436,17/07/2021,BUYBACK,Rp 846.000
437,17/07/2021,GOLD,Rp 949.000
438,16/07/2021,BUYBACK,Rp 854.000
439,16/07/2021,GOLD,Rp 956.000
440,15/07/2021,BUYBACK,Rp 850.000
441,15/07/2021,GOLD,Rp 953.000
442,14/07/2021,BUYBACK,Rp 840.000
443,14/07/2021,GOLD,Rp 945.000
444,13/07/2021,BUYBACK,Rp 841.000
445,13/07/2021,GOLD,Rp 946.000
446,12/07/2021,BUYBACK,Rp 845.000
447,12/07/2021,GOLD,Rp 950.000
448,10/07/2021,BUYBACK,Rp 845.000
449,10/07/2021,GOLD,Rp 950.000
450,09/07/2021,BUYBACK,Rp 842.000
451,09/07/2021,GOLD,Rp 947.000
452,08/07/2021,BUYBACK,Rp 840.000
453,08/07/2021,GOLD,Rp 945.000
454,07/07/2021,BUYBACK,Rp 835.000
455,07/07/2021,GOLD,Rp 940.000
456,06/07/2021,BUYBACK,Rp 834.000
457,06/07/2021,GOLD,Rp 939.000
458,05/07/2021,BUYBACK,Rp 836.000
459,05/07/2021,GOLD,Rp 941.000
460,03/07/2021,BUYBACK,Rp 837.000
461,03/07/2021,GOLD,Rp 942.000
462,02/07/2021,BUYBACK,Rp 830.000
463,02/07/2021,GOLD,Rp 935.000
464,01/07/2021,BUYBACK,Rp 827.000
465,01/07/2021,GOLD,Rp 932.000
466,30/06/2021,BUYBACK,Rp 822.000
467,30/06/2021,GOLD,Rp 927.000
468,29/06/2021,BUYBACK,Rp 827.000
469,29/06/2021,GOLD,Rp 932.000
470,28/06/2021,BUYBACK,Rp 828.000
471,28/06/2021,GOLD,Rp 933.000
472,26/06/2021,BUYBACK,Rp 829.000
473,26/06/2021,GOLD,Rp 934.000
474,25/06/2021,BUYBACK,Rp 828.000
475,25/06/2021,GOLD,Rp 932.000
476,24/06/2021,BUYBACK,Rp 828.000
477,24/06/2021,GOLD,Rp 932.000
478,23/06/2021,BUYBACK,Rp 827.000
479,23/06/2021,GOLD,Rp 930.000
480,22/06/2021,BUYBACK,Rp 829.000
481,22/06/2021,GOLD,Rp 932.000
482,21/06/2021,BUYBACK,Rp 820.000
483,21/06/2021,GOLD,Rp 820.000
484,19/06/2021,BUYBACK,Rp 822.000
485,19/06/2021,GOLD,Rp 920.000
486,18/06/2021,BUYBACK,Rp 822.000
487,18/06/2021,GOLD,Rp 920.000
488,17/06/2021,BUYBACK,Rp 833.000
489,17/06/2021,GOLD,Rp 928.000
490,16/06/2021,BUYBACK,Rp 850.000
491,16/06/2021,GOLD,Rp 940.000
492,15/06/2021,BUYBACK,Rp 853.000
493,15/06/2021,GOLD,Rp 943.000
494,14/06/2021,BUYBACK,Rp 855.000
495,14/06/2021,GOLD,Rp 945.000
496,12/06/2021,BUYBACK,Rp 858.000
497,12/06/2021,GOLD,Rp 948.000
498,11/06/2021,BUYBACK,Rp 868.000
499,11/06/2021,GOLD,Rp 957.000
500,10/06/2021,BUYBACK,Rp 865.000
501,10/06/2021,GOLD,Rp 954.000
502,09/06/2021,BUYBACK,Rp 868.000
503,09/06/2021,GOLD,Rp 957.000
504,08/06/2021,BUYBACK,Rp 871.000
505,08/06/2021,GOLD,Rp 960.000
506,07/06/2021,BUYBACK,Rp 870.000
507,07/06/2021,GOLD,Rp 959.000
508,06/06/2021,BUYBACK,Rp 871.000
509,06/06/2021,GOLD,Rp 960.000
510,05/06/2021,BUYBACK,Rp 871.000
511,05/06/2021,GOLD,Rp 960.000
512,04/06/2021,BUYBACK,Rp 860.000
513,04/06/2021,GOLD,Rp 949.000
514,03/06/2021,BUYBACK,Rp 875.000
515,03/06/2021,GOLD,Rp 964.000
516,02/06/2021,BUYBACK,Rp 871.000
517,02/06/2021,GOLD,Rp 961.000
518,31/05/2021,BUYBACK,Rp 875.000
519,31/05/2021,GOLD,Rp 965.000
520,30/05/2021,BUYBACK,Rp 875.000
521,30/05/2021,GOLD,Rp 965.000
522,29/05/2021,BUYBACK,Rp 875.000
523,29/05/2021,GOLD,Rp 965.000
524,28/05/2021,BUYBACK,Rp 872.000
525,28/05/2021,GOLD,Rp 962.000
526,27/05/2021,BUYBACK,Rp 872.000
527,27/05/2021,GOLD,Rp 962.000
528,25/05/2021,BUYBACK,Rp 865.000
529,25/05/2021,GOLD,Rp 955.000
530,24/05/2021,BUYBACK,Rp 869.000
531,24/05/2021,GOLD,Rp 959.000
532,23/05/2021,BUYBACK,Rp 868.000
533,23/05/2021,GOLD,Rp 958.000
534,22/05/2021,BUYBACK,Rp 868.000
535,22/05/2021,GOLD,Rp 958.000
536,21/05/2021,BUYBACK,Rp 867.000
537,21/05/2021,GOLD,Rp 957.000
538,20/05/2021,BUYBACK,Rp 857.000
539,20/05/2021,GOLD,Rp 947.000
540,19/05/2021,BUYBACK,Rp 858.000
541,19/05/2021,GOLD,Rp 948.000
542,18/05/2021,BUYBACK,Rp 857.000
543,18/05/2021,GOLD,Rp 947.000
544,17/05/2021,BUYBACK,Rp 842.000
545,17/05/2021,GOLD,Rp 937.000
546,11/05/2021,BUYBACK,Rp 837.000
547,11/05/2021,GOLD,Rp 933.000
548,10/05/2021,BUYBACK,Rp 841.000
549,10/05/2021,GOLD,Rp 937.000
550,09/05/2021,BUYBACK,Rp 841.000
551,09/05/2021,GOLD,Rp 937.000
552,08/05/2021,BUYBACK,Rp 841.000
553,08/05/2021,GOLD,Rp 937.000
554,07/05/2021,BUYBACK,Rp 838.000
555,07/05/2021,GOLD,Rp 934.000
556,06/05/2021,BUYBACK,Rp 829.000
557,06/05/2021,GOLD,Rp 926.000
558,05/05/2021,BUYBACK,Rp 825.000
559,05/05/2021,GOLD,Rp 922.000
560,04/05/2021,BUYBACK,Rp 833.000
561,04/05/2021,GOLD,Rp 930.000
562,03/05/2021,BUYBACK,Rp 822.000
563,03/05/2021,GOLD,Rp 921.000
564,02/05/2021,BUYBACK,Rp 822.000
565,02/05/2021,GOLD,Rp 921.000
566,01/05/2021,BUYBACK,Rp 822.000
567,01/05/2021,GOLD,Rp 921.000
568,30/04/2021,BUYBACK,Rp 823.000
569,30/04/2021,GOLD,Rp 922.000
570,29/04/2021,BUYBACK,Rp 832.000
571,29/04/2021,GOLD,Rp 931.000
572,28/04/2021,BUYBACK,Rp 825.000
573,28/04/2021,GOLD,Rp 926.000
574,27/04/2021,BUYBACK,Rp 829.000
575,27/04/2021,GOLD,Rp 930.000
576,26/04/2021,BUYBACK,Rp 831.000
577,26/04/2021,GOLD,Rp 933.000
578,25/04/2021,BUYBACK,Rp 831.000
579,25/04/2021,GOLD,Rp 933.000
580,24/04/2021,BUYBACK,Rp 831.000
581,24/04/2021,GOLD,Rp 933.000
582,23/04/2021,BUYBACK,Rp 833.000
583,23/04/2021,GOLD,Rp 935.000
584,22/04/2021,BUYBACK,Rp 838.000
585,22/04/2021,GOLD,Rp 940.000
586,21/04/2021,BUYBACK,Rp 828.000
587,21/04/2021,GOLD,Rp 932.000
588,20/04/2021,BUYBACK,Rp 829.000
589,20/04/2021,GOLD,Rp 933.000
590,19/04/2021,BUYBACK,Rp 835.000
591,19/04/2021,GOLD,Rp 939.000
592,17/04/2021,BUYBACK,Rp 832.000
593,17/04/2021,GOLD,Rp 937.000
594,16/04/2021,BUYBACK,Rp 830.000
595,16/04/2021,GOLD,Rp 935.000
596,15/04/2021,BUYBACK,Rp 817.000
597,15/04/2021,GOLD,Rp 925.000
598,14/04/2021,BUYBACK,Rp 822.000
599,14/04/2021,GOLD,Rp 930.000
600,13/04/2021,BUYBACK,Rp 814.000
601,13/04/2021,GOLD,Rp 924.000
602,12/04/2021,BUYBACK,Rp 816.000
603,12/04/2021,GOLD,Rp 926.000
604,11/04/2021,BUYBACK,Rp 817.000
605,11/04/2021,GOLD,Rp 927.000
606,10/04/2021,BUYBACK,Rp 817.000
